2 	22628 
3 	27506 
1 	11036 
2 	21601 
3 	27173 
1 	13577 
2 	25715 
3 	22187 
1 	13705 
2 	22051 
3 	25615 
1 	12826 
2 	19568 
3 	31673 
1 	12292 
2 	20541 
3 	30295 
1 	12784 
2 	22160 
3 	31533 
1 	12786 
2 	20183 
3 	20347 
1 	13995 
2 	21051 
3 	29845 
1 	14817 
2 	20976 
3 	26925 
1 	14040 
2 	18495 
3 	23039 
1 	13916 
2 	22323 
3 	24585 
1 	13895 
2 	21994 
3 	19401 
1 	12924 
2 	16701 
3 	27566 
1 	15039 
2 	22977 
3 	27935 
1 	14403 
2 	22669 
3 	26018 
1 	14728 
2 	22818 
3 	29369 
