1 	13453 
2 	20290 
3 	21373 
1 	13338 
2 	18553 
3 	19787 
1 	13717 
2 	16607 
3 	27311 
1 	14889 
2 	18429 
3 	20678 
1 	14681 
2 	19393 
3 	21784 
1 	13525 
2 	20179 
3 	23217 
1 	15631 
2 	19175 
3 	23272 
1 	13836 
2 	19590 
3 	25753 
1 	13069 
2 	17227 
3 	20055 
1 	15053 
2 	18741 
3 	23237 
1 	14271 
2 	20573 
3 	24256 
1 	13917 
2 	14479 
3 	21214 
1 	12714 
2 	17204 
3 	21995 
1 	14696 
2 	21276 
3 	21751 
1 	14481 
2 	18983 
3 	26943 
1 	12526 
2 	16366 
3 	26446 
1 	13151 
2 	17727 
3 	22363 
1 	13194 
2 	17463 
3 	23463 
1 	10686 
2 	22910 
3 	27822 
1 	12458 
2 	23223 
3 	27338 
1 	13134 
2 	25296 
3 	24551 
1 	14271 
2 	21504 
3 	23353 
1 	12506 
2 	23731 
3 	27515 
1 	13802 
2 	30809 
3 	23791 
1 	13591 
2 	24126 
3 	25099 
1 	15165 
2 	27815 
3 	28706 
1 	15412 
2 	23130 
3 	25460 
1 	15597 
2 	23038 
3 	33880 
1 	14292 
2 	27762 
3 	28716 
1 	14477 
2 	23764 
3 	23378 
1 	13630 
2 	20243 
3 	21148 
1 	13884 
2 	22145 
3 	23335 
1 	16227 
2 	18060 
3 	25145 
1 	41796 
2 	36418 
3 	38604 
1 	13602 
2 	19332 
3 	19806 
1 	14988 
2 	18596 
3 	20164 
1 	13246 
2 	22296 
3 	25553 
1 	14140 
2 	18761 
3 	23536 
1 	13000 
2 	20132 
3 	21165 
1 	12716 
2 	17116 
3 	22738 
1 	13004 
2 	20001 
3 	22231 
1 	12040 
2 	21071 
3 	25745 
1 	13722 
2 	14647 
3 	19749 
1 	13269 
2 	20589 
3 	21262 
1 	12598 
2 	18782 
3 	21325 
1 	13394 
2 	19218 
3 	21372 
1 	12440 
2 	23419 
3 	24507 
1 	14584 
2 	18606 
3 	23436 
1 	12660 
2 	17080 
3 	22912 
1 	12541 
2 	14894 
3 	14949 
1 	14468 
2 	18911 
3 	19033 
1 	15270 
2 	14932 
3 	18851 
1 	12900 
2 	19751 
3 	18432 
1 	15894 
2 	17138 
3 	19917 
1 	16281 
2 	31886 
3 	25575 
1 	14374 
2 	12705 
3 	21672 
1 	14391 
2 	17494 
3 	21888 
1 	16569 
2 	25773 
3 	25271 
1 	14703 
2 	15327 
3 	23405 
1 	14889 
2 	16935 
3 	22281 
1 	11012 
2 	19281 
3 	21937 
1 	14151 
2 	16931 
3 	19021 
1 	13509 
2 	17493 
3 	20823 
1 	15175 
2 	17401 
3 	23457 
1 	13515 
2 	18561 
3 	22650 
1 	14982 
2 	14930 
3 	21441 
1 	13198 
2 	18138 
3 	18575 
1 	13862 
2 	20426 
3 	22277 
1 	14169 
2 	19451 
3 	24337 
1 	13317 
2 	13946 
3 	25389 
1 	12564 
2 	21918 
3 	22160 
1 	14320 
2 	16533 
3 	21545 
1 	13411 
2 	19069 
3 	20527 
1 	13871 
2 	18226 
3 	21750 
1 	12840 
2 	20071 
3 	21124 
1 	13643 
2 	19608 
3 	18618 
1 	12834 
2 	17693 
3 	20337 
1 	14923 
2 	15363 
3 	23585 
1 	12562 
2 	16302 
3 	18524 
1 	13257 
2 	16834 
3 	19468 
1 	13042 
2 	23098 
3 	24888 
1 	13334 
2 	22492 
3 	24316 
